Store,date,Sales
49,2014-08-10,0
1115,2014-08-10,0
1086,2014-08-10,0
85,2014-08-11,6113
71,2014-08-11,7615
102,2014-08-11,6085
105,2014-08-11,4645
10,2014-08-11,5661
57,2014-08-11,6835
49,2014-08-11,6552
50,2014-08-11,3151
1115,2014-08-11,5612
1086,2014-08-11,5728
85,2014-08-12,5729
71,2014-08-12,7026
102,2014-08-12,5285
105,2014-08-12,3520
10,2014-08-12,4672
57,2014-08-12,6907
50,2014-08-12,2836
49,2014-08-12,5494
1115,2014-08-12,4964
1086,2014-08-12,4758
85,2014-08-13,6111
71,2014-08-13,7341
102,2014-08-13,5404
105,2014-08-13,3540
10,2014-08-13,4791
57,2014-08-13,6172
49,2014-08-13,5735
50,2014-08-13,2798
1115,2014-08-13,4485
1086,2014-08-13,4661
85,2014-08-14,5290
71,2014-08-14,7091
102,2014-08-14,5156
105,2014-08-14,3793
10,2014-08-14,4206
57,2014-08-14,6862
50,2014-08-14,3308
49,2014-08-14,5950
1115,2014-08-14,5359
1086,2014-08-14,5018
85,2014-08-15,5632
71,2014-08-15,7231
102,2014-08-15,4776
105,2014-08-15,3623
10,2014-08-15,5205
57,2014-08-15,7578
50,2014-08-15,3593
49,2014-08-15,6506
1086,2014-08-15,4473
1115,2014-08-15,5399
85,2014-08-16,4420
71,2014-08-16,6673
105,2014-08-16,2604
102,2014-08-16,6373
10,2014-08-16,4478
57,2014-08-16,5799
50,2014-08-16,3754
49,2014-08-16,6830
1086,2014-08-16,3693
1115,2014-08-16,5755
85,2014-08-17,11707
71,2014-08-17,0
105,2014-08-17,0
102,2014-08-17,0
10,2014-08-17,0
57,2014-08-17,0
50,2014-08-17,0
49,2014-08-17,0
1086,2014-08-17,0
1115,2014-08-17,0
85,2014-08-18,8270
71,2014-08-18,14693
105,2014-08-18,7274
102,2014-08-18,11889
10,2014-08-18,6450
57,2014-08-18,13377
50,2014-08-18,6173
49,2014-08-18,10984
1115,2014-08-18,8993
1086,2014-08-18,11704
85,2014-08-19,7415
71,2014-08-19,11032
102,2014-08-19,10039
105,2014-08-19,5677
10,2014-08-19,5044
57,2014-08-19,10427
50,2014-08-19,4532
49,2014-08-19,7979
1086,2014-08-19,7829
1115,2014-08-19,6453
85,2014-08-20,6514
71,2014-08-20,9471
105,2014-08-20,4481
102,2014-08-20,8965
10,2014-08-20,5053
57,2014-08-20,9911
50,2014-08-20,4555
49,2014-08-20,7390
1115,2014-08-20,6228
1086,2014-08-20,7811
85,2014-08-21,6506
71,2014-08-21,8617
102,2014-08-21,7341
105,2014-08-21,4472
10,2014-08-21,5182
57,2014-08-21,10019
50,2014-08-21,4546
49,2014-08-21,6924
1086,2014-08-21,6641
1115,2014-08-21,7648
85,2014-08-22,6658
71,2014-08-22,8021
105,2014-08-22,4276
102,2014-08-22,7144
10,2014-08-22,4682
57,2014-08-22,8346
50,2014-08-22,4282
49,2014-08-22,7022
1086,2014-08-22,6164
1115,2014-08-22,6585
85,2014-08-23,5460
71,2014-08-23,4630
102,2014-08-23,5778
105,2014-08-23,2974
10,2014-08-23,3567
57,2014-08-23,5896
50,2014-08-23,3461
49,2014-08-23,5642
1115,2014-08-23,5353
1086,2014-08-23,3414
85,2014-08-24,12063
71,2014-08-24,0
105,2014-08-24,0
102,2014-08-24,0
10,2014-08-24,0
57,2014-08-24,0
50,2014-08-24,0
49,2014-08-24,0
1086,2014-08-24,0
1115,2014-08-24,0
85,2014-08-25,6306
71,2014-08-25,6891
105,2014-08-25,3577
102,2014-08-25,5932
10,2014-08-25,4346
57,2014-08-25,7618
50,2014-08-25,3012
49,2014-08-25,5855
1086,2014-08-25,4386
1115,2014-08-25,3992
85,2014-08-26,5693
71,2014-08-26,6500
105,2014-08-26,3075
102,2014-08-26,4572
10,2014-08-26,4496
57,2014-08-26,5735
50,2014-08-26,2620
49,2014-08-26,5635
1086,2014-08-26,4147
1115,2014-08-26,4271
85,2014-08-27,5146
71,2014-08-27,6308
102,2014-08-27,6189
105,2014-08-27,3198
10,2014-08-27,3755
57,2014-08-27,6373
50,2014-08-27,2979
49,2014-08-27,5565
1115,2014-08-27,3973
1086,2014-08-27,4197
85,2014-08-28,6016
71,2014-08-28,7580
105,2014-08-28,3147
102,2014-08-28,5917
10,2014-08-28,4043
57,2014-08-28,7443
50,2014-08-28,2825
49,2014-08-28,5481
1086,2014-08-28,4419
1115,2014-08-28,5504
85,2014-08-29,6336
71,2014-08-29,9165
102,2014-08-29,9560
105,2014-08-29,4465
10,2014-08-29,5266
57,2014-08-29,8703
50,2014-08-29,3928
49,2014-08-29,6330
1086,2014-08-29,4607
1115,2014-08-29,6519
85,2014-08-30,5795
71,2014-08-30,6961
102,2014-08-30,8440
105,2014-08-30,3729
10,2014-08-30,4372
57,2014-08-30,5806
50,2014-08-30,4165
49,2014-08-30,7041
1115,2014-08-30,8408
1086,2014-08-30,3697
85,2014-08-31,14336
71,2014-08-31,0
102,2014-08-31,0
105,2014-08-31,0
10,2014-08-31,0
57,2014-08-31,0
50,2014-08-31,0
49,2014-08-31,0
1115,2014-08-31,0
1086,2014-08-31,0
85,2014-09-01,9215
71,2014-09-01,11498
102,2014-09-01,12220
105,2014-09-01,5496
10,2014-09-01,7033
57,2014-09-01,14506
49,2014-09-01,10609
50,2014-09-01,6399
1115,2014-09-01,6961
1086,2014-09-01,11730
85,2014-09-02,7576
71,2014-09-02,11070
102,2014-09-02,9397
105,2014-09-02,3926
10,2014-09-02,5937
57,2014-09-02,10824
50,2014-09-02,4540
49,2014-09-02,7491
1086,2014-09-02,8360
1115,2014-09-02,6504
85,2014-09-03,7475
71,2014-09-03,11026
105,2014-09-03,4327
102,2014-09-03,9290
10,2014-09-03,5397
57,2014-09-03,9509
50,2014-09-03,4239
49,2014-09-03,8551
1086,2014-09-03,7054
1115,2014-09-03,6760
85,2014-09-04,6490
71,2014-09-04,10556
105,2014-09-04,4403
102,2014-09-04,8885
10,2014-09-04,5840
57,2014-09-04,9718
50,2014-09-04,4817
49,2014-09-04,7237
1115,2014-09-04,7556
1086,2014-09-04,6532
85,2014-09-05,6727
71,2014-09-05,11387
102,2014-09-05,9152
105,2014-09-05,4492
10,2014-09-05,5391
57,2014-09-05,8864
50,2014-09-05,4343
49,2014-09-05,7828
1115,2014-09-05,8138
1086,2014-09-05,6669
85,2014-09-06,5170
71,2014-09-06,6625
102,2014-09-06,6523
105,2014-09-06,2722
10,2014-09-06,4228
57,2014-09-06,6520
50,2014-09-06,3865
49,2014-09-06,6580
1115,2014-09-06,7505
1086,2014-09-06,3593
85,2014-09-07,8080
71,2014-09-07,0
102,2014-09-07,0
105,2014-09-07,0
10,2014-09-07,0
57,2014-09-07,0
50,2014-09-07,0
49,2014-09-07,0
1086,2014-09-07,0
1115,2014-09-07,0
85,2014-09-08,5962
71,2014-09-08,7143
105,2014-09-08,4208
102,2014-09-08,6654
10,2014-09-08,5329
57,2014-09-08,7706
50,2014-09-08,3346
49,2014-09-08,5667
1115,2014-09-08,6485
1086,2014-09-08,4507
85,2014-09-09,5318
71,2014-09-09,7045
102,2014-09-09,5949
105,2014-09-09,4031
10,2014-09-09,4785
57,2014-09-09,6514
50,2014-09-09,2735
49,2014-09-09,5594
1115,2014-09-09,5447
1086,2014-09-09,4021
85,2014-09-10,5329
71,2014-09-10,6711
102,2014-09-10,5210
105,2014-09-10,4149
10,2014-09-10,5488
57,2014-09-10,6740
50,2014-09-10,2885
49,2014-09-10,5823
1115,2014-09-10,6102
1086,2014-09-10,4458
85,2014-09-11,5659
71,2014-09-11,7036
102,2014-09-11,5084
105,2014-09-11,3581
10,2014-09-11,4512
57,2014-09-11,6891
50,2014-09-11,3239
49,2014-09-11,5612
1115,2014-09-11,5536
1086,2014-09-11,4654
85,2014-09-12,5446
71,2014-09-12,7065
105,2014-09-12,3447
102,2014-09-12,4995
10,2014-09-12,5471
57,2014-09-12,7694
50,2014-09-12,3538
49,2014-09-12,6324
1115,2014-09-12,5285
1086,2014-09-12,4570
85,2014-09-13,5082
71,2014-09-13,7019
102,2014-09-13,5905
105,2014-09-13,3132
10,2014-09-13,4601
57,2014-09-13,5943
50,2014-09-13,4298
49,2014-09-13,7948
1115,2014-09-13,6783
1086,2014-09-13,3861
85,2014-09-14,12609
71,2014-09-14,0
102,2014-09-14,0
105,2014-09-14,0
10,2014-09-14,0
57,2014-09-14,0
49,2014-09-14,0
50,2014-09-14,0
1115,2014-09-14,0
1086,2014-09-14,0
85,2014-09-15,7614
71,2014-09-15,13452
102,2014-09-15,11899
105,2014-09-15,7741
10,2014-09-15,7583
57,2014-09-15,13634
50,2014-09-15,5396
49,2014-09-15,10707
1115,2014-09-15,8174
1086,2014-09-15,10745
85,2014-09-16,6651
71,2014-09-16,11009
102,2014-09-16,9186
105,2014-09-16,5409
10,2014-09-16,6124
57,2014-09-16,10728
49,2014-09-16,8721
50,2014-09-16,4666
1115,2014-09-16,6670
1086,2014-09-16,7983
85,2014-09-17,6559
71,2014-09-17,9540
102,2014-09-17,7559
105,2014-09-17,5007
10,2014-09-17,5714
57,2014-09-17,9191
50,2014-09-17,3709
49,2014-09-17,7472
1115,2014-09-17,6661
1086,2014-09-17,6501
85,2014-09-18,5971
71,2014-09-18,9052
102,2014-09-18,6873
105,2014-09-18,4547
10,2014-09-18,5511
57,2014-09-18,9270
49,2014-09-18,7093
50,2014-09-18,4300
1115,2014-09-18,5911
1086,2014-09-18,6537
85,2014-09-19,6650
71,2014-09-19,9413
102,2014-09-19,6716
105,2014-09-19,4868
10,2014-09-19,5512
57,2014-09-19,9030
50,2014-09-19,4371
49,2014-09-19,8339
1086,2014-09-19,6316
1115,2014-09-19,6900
85,2014-09-20,5183
71,2014-09-20,5886
105,2014-09-20,3056
102,2014-09-20,4652
10,2014-09-20,5075
57,2014-09-20,5507
50,2014-09-20,3417
49,2014-09-20,6802
1086,2014-09-20,3301
1115,2014-09-20,6299
85,2014-09-21,11875
71,2014-09-21,0
105,2014-09-21,0
102,2014-09-21,0
10,2014-09-21,0
57,2014-09-21,0
50,2014-09-21,0
49,2014-09-21,0
1115,2014-09-21,0
1086,2014-09-21,0
85,2014-09-22,5641
71,2014-09-22,6670
102,2014-09-22,5347
105,2014-09-22,4480
10,2014-09-22,5177
57,2014-09-22,6637
50,2014-09-22,2731
49,2014-09-22,5721
1115,2014-09-22,4848
1086,2014-09-22,4417
85,2014-09-23,5052
71,2014-09-23,6236
102,2014-09-23,4921
105,2014-09-23,3589
10,2014-09-23,4787
57,2014-09-23,6314
50,2014-09-23,2447
49,2014-09-23,5073
1115,2014-09-23,4096
1086,2014-09-23,3818
85,2014-09-24,4773
71,2014-09-24,6654
102,2014-09-24,4202
105,2014-09-24,3890
10,2014-09-24,4679
57,2014-09-24,6336
50,2014-09-24,2618
49,2014-09-24,5586
1086,2014-09-24,3937
1115,2014-09-24,4874
85,2014-09-25,5202
71,2014-09-25,6617
105,2014-09-25,3574
102,2014-09-25,4514
10,2014-09-25,4547
57,2014-09-25,6361
50,2014-09-25,2653
49,2014-09-25,5329
1115,2014-09-25,4607
1086,2014-09-25,4591
85,2014-09-26,6038
71,2014-09-26,7295
102,2014-09-26,4877
105,2014-09-26,4276
10,2014-09-26,4750
57,2014-09-26,6454
50,2014-09-26,2935
49,2014-09-26,6343
1115,2014-09-26,5609
1086,2014-09-26,4049
85,2014-09-27,5260
71,2014-09-27,6012
102,2014-09-27,5553
105,2014-09-27,2803
10,2014-09-27,4113
57,2014-09-27,6203
49,2014-09-27,6588
50,2014-09-27,4168
1086,2014-09-27,3231
1115,2014-09-27,6701
85,2014-09-28,11147
71,2014-09-28,0
102,2014-09-28,0
105,2014-09-28,0
10,2014-09-28,0
57,2014-09-28,0
50,2014-09-28,0
49,2014-09-28,0
1115,2014-09-28,0
1086,2014-09-28,0
85,2014-09-29,8273
71,2014-09-29,12121
105,2014-09-29,6693
102,2014-09-29,9070
10,2014-09-29,7302
57,2014-09-29,12513
50,2014-09-29,5427
49,2014-09-29,9231
1115,2014-09-29,7895
1086,2014-09-29,9333
85,2014-09-30,8594
71,2014-09-30,12748
102,2014-09-30,11885
105,2014-09-30,5819
10,2014-09-30,6790
57,2014-09-30,12029
50,2014-09-30,5636
49,2014-09-30,8694
1115,2014-09-30,7483
1086,2014-09-30,8779
102,2014-10-01,9771
85,2014-10-01,7653
71,2014-10-01,11675
105,2014-10-01,5558
10,2014-10-01,6982
57,2014-10-01,11185
50,2014-10-01,4626
49,2014-10-01,8450
1115,2014-10-01,7211
1086,2014-10-01,7728
85,2014-10-02,8067
71,2014-10-02,11305
102,2014-10-02,8489
105,2014-10-02,6281
10,2014-10-02,7145
57,2014-10-02,10745
50,2014-10-02,5131
49,2014-10-02,10296
1086,2014-10-02,7669
1115,2014-10-02,8072
85,2014-10-03,13076
71,2014-10-03,0
102,2014-10-03,0
105,2014-10-03,0
10,2014-10-03,0
57,2014-10-03,0
49,2014-10-03,0
50,2014-10-03,0
1115,2014-10-03,0
1086,2014-10-03,0
85,2014-10-04,6511
71,2014-10-04,8080
102,2014-10-04,6663
105,2014-10-04,3702
10,2014-10-04,5966
57,2014-10-04,7632
50,2014-10-04,5435
49,2014-10-04,8527
1115,2014-10-04,8622
1086,2014-10-04,4931
85,2014-10-05,7923
71,2014-10-05,0
102,2014-10-05,0
105,2014-10-05,0
10,2014-10-05,0
57,2014-10-05,0
50,2014-10-05,0
49,2014-10-05,0
1115,2014-10-05,0
1086,2014-10-05,0
85,2014-10-06,8206
71,2014-10-06,14350
102,2014-10-06,9689
105,2014-10-06,7197
10,2014-10-06,7405
57,2014-10-06,14538
50,2014-10-06,6564
49,2014-10-06,9656
1086,2014-10-06,11717
1115,2014-10-06,9080
85,2014-10-07,7174
71,2014-10-07,10891
105,2014-10-07,5349
102,2014-10-07,7169
10,2014-10-07,6298
57,2014-10-07,10722
50,2014-10-07,4625
49,2014-10-07,8634
1086,2014-10-07,7320
1115,2014-10-07,7213
85,2014-10-08,6685
71,2014-10-08,9279
105,2014-10-08,5311
102,2014-10-08,7358
10,2014-10-08,5903
57,2014-10-08,8755
50,2014-10-08,5041
49,2014-10-08,7863
1115,2014-10-08,6371
1086,2014-10-08,7049
85,2014-10-09,6887
71,2014-10-09,9475
102,2014-10-09,7348
105,2014-10-09,4852
10,2014-10-09,6334
57,2014-10-09,9339
50,2014-10-09,4135
49,2014-10-09,6902
1115,2014-10-09,6626
1086,2014-10-09,7488
85,2014-10-10,7435
71,2014-10-10,9984
102,2014-10-10,7156
105,2014-10-10,5240
10,2014-10-10,6059
57,2014-10-10,9297
50,2014-10-10,5385
49,2014-10-10,8322
1115,2014-10-10,7102
1086,2014-10-10,7341
85,2014-10-11,6096
71,2014-10-11,6318
102,2014-10-11,4625
105,2014-10-11,3332
10,2014-10-11,4898
57,2014-10-11,6442
50,2014-10-11,3694
49,2014-10-11,7030
1086,2014-10-11,3814
1115,2014-10-11,7352
85,2014-10-12,13117
71,2014-10-12,0
105,2014-10-12,0
102,2014-10-12,0
10,2014-10-12,0
57,2014-10-12,0
50,2014-10-12,0
49,2014-10-12,0
1115,2014-10-12,0
1086,2014-10-12,0
85,2014-10-13,6414
71,2014-10-13,6565
102,2014-10-13,5373
105,2014-10-13,4208
10,2014-10-13,5521
57,2014-10-13,6818
50,2014-10-13,3583
49,2014-10-13,5524
1115,2014-10-13,4821
1086,2014-10-13,3801
85,2014-10-14,5827
71,2014-10-14,6749
102,2014-10-14,5256
105,2014-10-14,4272
10,2014-10-14,4852
57,2014-10-14,6561
50,2014-10-14,2686
49,2014-10-14,4617
1115,2014-10-14,4345
1086,2014-10-14,4065
85,2014-10-15,5185
71,2014-10-15,6854
102,2014-10-15,4852
105,2014-10-15,3995
10,2014-10-15,4508
57,2014-10-15,6535
50,2014-10-15,3200
49,2014-10-15,5440
1115,2014-10-15,4626
1086,2014-10-15,4336
85,2014-10-16,6304
71,2014-10-16,6352
105,2014-10-16,3689
102,2014-10-16,4717
10,2014-10-16,4876
57,2014-10-16,7215
50,2014-10-16,2981
49,2014-10-16,5586
1115,2014-10-16,4117
1086,2014-10-16,4298
85,2014-10-17,6711
71,2014-10-17,6830
102,2014-10-17,4870
105,2014-10-17,4173
10,2014-10-17,5317
57,2014-10-17,6807
50,2014-10-17,3809
49,2014-10-17,6078
1115,2014-10-17,5663
1086,2014-10-17,4850
85,2014-10-18,4563
71,2014-10-18,6121
102,2014-10-18,4809
105,2014-10-18,3493
10,2014-10-18,4816
57,2014-10-18,5947
49,2014-10-18,6424
50,2014-10-18,3499
1115,2014-10-18,6531
1086,2014-10-18,3465
85,2014-10-19,10221
71,2014-10-19,0
102,2014-10-19,0
105,2014-10-19,0
10,2014-10-19,0
57,2014-10-19,0
50,2014-10-19,0
49,2014-10-19,0
1115,2014-10-19,0
1086,2014-10-19,0
85,2014-10-20,8521
71,2014-10-20,11849
102,2014-10-20,8956
105,2014-10-20,6402
10,2014-10-20,7410
57,2014-10-20,12854
49,2014-10-20,8854
50,2014-10-20,5742
1115,2014-10-20,7772
1086,2014-10-20,9575
85,2014-10-21,6780
71,2014-10-21,9396
102,2014-10-21,6070
105,2014-10-21,4989
10,2014-10-21,5604
57,2014-10-21,9366
50,2014-10-21,4316
49,2014-10-21,6419
1115,2014-10-21,6731
1086,2014-10-21,6934
85,2014-10-22,6518
71,2014-10-22,9591
102,2014-10-22,6165
105,2014-10-22,4309
10,2014-10-22,4773
57,2014-10-22,8198
49,2014-10-22,6730
50,2014-10-22,3993
1115,2014-10-22,5996
1086,2014-10-22,6022
85,2014-10-23,6913
71,2014-10-23,8896
105,2014-10-23,4191
102,2014-10-23,6719
10,2014-10-23,5836
57,2014-10-23,9288
50,2014-10-23,3881
49,2014-10-23,5842
1086,2014-10-23,6704
1115,2014-10-23,5881
85,2014-10-24,6956
71,2014-10-24,9568
105,2014-10-24,4972
102,2014-10-24,6562
10,2014-10-24,6059
57,2014-10-24,8517
50,2014-10-24,4233
49,2014-10-24,7643
1115,2014-10-24,5534
1086,2014-10-24,6348
85,2014-10-25,5209
71,2014-10-25,6101
102,2014-10-25,4893
105,2014-10-25,3157
10,2014-10-25,5062
57,2014-10-25,5674
50,2014-10-25,3752
49,2014-10-25,6942
1115,2014-10-25,7230
1086,2014-10-25,3478
85,2014-10-26,10524
71,2014-10-26,0
102,2014-10-26,0
105,2014-10-26,0
10,2014-10-26,0
57,2014-10-26,0
50,2014-10-26,0
49,2014-10-26,0
1115,2014-10-26,0
1086,2014-10-26,0
85,2014-10-27,5708
71,2014-10-27,6852
102,2014-10-27,4765
105,2014-10-27,3720
10,2014-10-27,4800
57,2014-10-27,8129
50,2014-10-27,2790
49,2014-10-27,6208
1115,2014-10-27,5424
1086,2014-10-27,4727
85,2014-10-28,5977
71,2014-10-28,6405
102,2014-10-28,4218
105,2014-10-28,3347
10,2014-10-28,4910
57,2014-10-28,7398
50,2014-10-28,2421
49,2014-10-28,5289
1086,2014-10-28,4425
1115,2014-10-28,4401
85,2014-10-29,5227
71,2014-10-29,6858
105,2014-10-29,4270
102,2014-10-29,4429
10,2014-10-29,4402
57,2014-10-29,7521
50,2014-10-29,3123
49,2014-10-29,6274
1115,2014-10-29,4906
1086,2014-10-29,4616
85,2014-10-30,5862
71,2014-10-30,8057
102,2014-10-30,6369
105,2014-10-30,4382
10,2014-10-30,5090
57,2014-10-30,9518
50,2014-10-30,3311
49,2014-10-30,6811
1115,2014-10-30,5676
1086,2014-10-30,5892
85,2014-10-31,6722
71,2014-10-31,8833
102,2014-10-31,7435
105,2014-10-31,5114
10,2014-10-31,5597
57,2014-10-31,0
50,2014-10-31,4615
49,2014-10-31,9612
1115,2014-10-31,6470
1086,2014-10-31,6127
85,2014-11-01,5865
71,2014-11-01,0
102,2014-11-01,0
105,2014-11-01,0
10,2014-11-01,4349
57,2014-11-01,8315
50,2014-11-01,0
49,2014-11-01,0
1115,2014-11-01,6466
1086,2014-11-01,4773
85,2014-11-02,11557
71,2014-11-02,0
105,2014-11-02,0
102,2014-11-02,0
10,2014-11-02,0
57,2014-11-02,0
50,2014-11-02,0
49,2014-11-02,0
1115,2014-11-02,0
1086,2014-11-02,0
85,2014-11-03,8670
71,2014-11-03,15114
102,2014-11-03,11523
105,2014-11-03,8254
10,2014-11-03,7438
57,2014-11-03,13910
50,2014-11-03,7529
49,2014-11-03,7780
1086,2014-11-03,10689
1115,2014-11-03,8825
85,2014-11-04,7020
71,2014-11-04,11727
105,2014-11-04,6708
102,2014-11-04,8961
10,2014-11-04,6331
57,2014-11-04,11699
50,2014-11-04,4855
49,2014-11-04,7835
1115,2014-11-04,7607
1086,2014-11-04,8780
85,2014-11-05,6855
71,2014-11-05,10686
102,2014-11-05,8661
105,2014-11-05,5519
10,2014-11-05,4965
57,2014-11-05,10673
50,2014-11-05,4736
49,2014-11-05,6880
1115,2014-11-05,7442
1086,2014-11-05,8098
85,2014-11-06,5491
71,2014-11-06,10701
102,2014-11-06,7428
105,2014-11-06,5880
10,2014-11-06,5907
57,2014-11-06,9934
50,2014-11-06,4135
49,2014-11-06,6799
1115,2014-11-06,6707
1086,2014-11-06,7275
85,2014-11-07,6856
71,2014-11-07,12742
102,2014-11-07,7164
105,2014-11-07,5535
10,2014-11-07,6498
57,2014-11-07,9167
50,2014-11-07,4755
49,2014-11-07,8060
1115,2014-11-07,7996
1086,2014-11-07,6877
85,2014-11-08,5201
71,2014-11-08,6612
102,2014-11-08,6236
105,2014-11-08,3648
10,2014-11-08,5561
57,2014-11-08,6550
49,2014-11-08,7846
50,2014-11-08,4357
1115,2014-11-08,7062
1086,2014-11-08,3840
85,2014-11-09,7487
71,2014-11-09,0
102,2014-11-09,0
105,2014-11-09,0
10,2014-11-09,0
57,2014-11-09,0
50,2014-11-09,0
49,2014-11-09,0
1086,2014-11-09,0
1115,2014-11-09,0
85,2014-11-10,8308
71,2014-11-10,11642
105,2014-11-10,6551
102,2014-11-10,10457
10,2014-11-10,6811
57,2014-11-10,12139
50,2014-11-10,4711
49,2014-11-10,9136
1086,2014-11-10,8992
1115,2014-11-10,7704
85,2014-11-11,6606
71,2014-11-11,11052
105,2014-11-11,5419
102,2014-11-11,7420
10,2014-11-11,7009
57,2014-11-11,10301
50,2014-11-11,3989
49,2014-11-11,7554
1115,2014-11-11,7254
1086,2014-11-11,7697
85,2014-11-12,6883
71,2014-11-12,9730
102,2014-11-12,7646
105,2014-11-12,5101
10,2014-11-12,6226
57,2014-11-12,8461
50,2014-11-12,3866
49,2014-11-12,8073
1115,2014-11-12,7441
1086,2014-11-12,7094
85,2014-11-13,6702
71,2014-11-13,8986
102,2014-11-13,7775
105,2014-11-13,4644
10,2014-11-13,5766
57,2014-11-13,8975
50,2014-11-13,4743
49,2014-11-13,7709
1115,2014-11-13,6617
1086,2014-11-13,7254
85,2014-11-14,6970
71,2014-11-14,10213
102,2014-11-14,6869
105,2014-11-14,5583
10,2014-11-14,6239
57,2014-11-14,9365
50,2014-11-14,4502
49,2014-11-14,7979
1086,2014-11-14,7003
1115,2014-11-14,6623
85,2014-11-15,5552
71,2014-11-15,7079
105,2014-11-15,3286
102,2014-11-15,5787
10,2014-11-15,4895
57,2014-11-15,6381
50,2014-11-15,4694
49,2014-11-15,8424
1115,2014-11-15,7588
1086,2014-11-15,4234
85,2014-11-16,12932
71,2014-11-16,0
102,2014-11-16,0
105,2014-11-16,0
10,2014-11-16,0
57,2014-11-16,0
50,2014-11-16,0
49,2014-11-16,0
1115,2014-11-16,0
1086,2014-11-16,0
85,2014-11-17,6051
71,2014-11-17,7864
102,2014-11-17,5399
105,2014-11-17,5032
10,2014-11-17,5346
57,2014-11-17,7529
49,2014-11-17,6084
50,2014-11-17,3366
1086,2014-11-17,5034
1115,2014-11-17,5053
85,2014-11-18,6086
71,2014-11-18,7314
102,2014-11-18,4486
105,2014-11-18,3471
10,2014-11-18,5290
57,2014-11-18,8260
50,2014-11-18,2840
49,2014-11-18,5943
1115,2014-11-18,4628
1086,2014-11-18,4131
85,2014-11-19,6061
71,2014-11-19,7126
105,2014-11-19,4111
102,2014-11-19,4738
10,2014-11-19,5340
57,2014-11-19,0
50,2014-11-19,2928
49,2014-11-19,6408
1115,2014-11-19,5042
1086,2014-11-19,4374
85,2014-11-20,5395
71,2014-11-20,6944
102,2014-11-20,5608
105,2014-11-20,3978
10,2014-11-20,4753
57,2014-11-20,8978
50,2014-11-20,3187
49,2014-11-20,5548
1115,2014-11-20,4581
1086,2014-11-20,4571
102,2014-11-21,5152
85,2014-11-21,6193
71,2014-11-21,7935
105,2014-11-21,4201
10,2014-11-21,5577
57,2014-11-21,8482
50,2014-11-21,2944
49,2014-11-21,6177
1115,2014-11-21,5325
1086,2014-11-21,4474
85,2014-11-22,5787
71,2014-11-22,7237
102,2014-11-22,5422
105,2014-11-22,3200
10,2014-11-22,5337
57,2014-11-22,6744
50,2014-11-22,3817
49,2014-11-22,7776
1086,2014-11-22,3546
1115,2014-11-22,7413
85,2014-11-23,12060
71,2014-11-23,0
102,2014-11-23,0
105,2014-11-23,0
10,2014-11-23,0
57,2014-11-23,0
49,2014-11-23,0
50,2014-11-23,0
1115,2014-11-23,0
1086,2014-11-23,0
85,2014-11-24,8259
71,2014-11-24,12912
102,2014-11-24,10052
105,2014-11-24,8075
10,2014-11-24,7774
57,2014-11-24,14709
50,2014-11-24,5786
49,2014-11-24,10104
1115,2014-11-24,8642
1086,2014-11-24,10332
85,2014-11-25,7636
71,2014-11-25,10901
102,2014-11-25,8034
105,2014-11-25,5993
10,2014-11-25,6454
57,2014-11-25,12233
50,2014-11-25,4767
49,2014-11-25,8270
1115,2014-11-25,8004
1086,2014-11-25,8027
85,2014-11-26,7496
71,2014-11-26,10607
105,2014-11-26,6069
102,2014-11-26,7109
10,2014-11-26,6882
57,2014-11-26,10045
50,2014-11-26,4947
49,2014-11-26,8237
1115,2014-11-26,8475
1086,2014-11-26,7513
85,2014-11-27,7719
71,2014-11-27,10923
102,2014-11-27,8111
105,2014-11-27,6173
10,2014-11-27,7212
57,2014-11-27,11499
50,2014-11-27,4411
49,2014-11-27,8450
1115,2014-11-27,8165
1086,2014-11-27,7571
85,2014-11-28,8836
71,2014-11-28,13818
102,2014-11-28,11811
105,2014-11-28,7490
10,2014-11-28,7421
57,2014-11-28,12494
50,2014-11-28,6050
49,2014-11-28,11126
1115,2014-11-28,10435
1086,2014-11-28,7752
85,2014-11-29,7461
71,2014-11-29,9890
102,2014-11-29,8973
105,2014-11-29,4918
10,2014-11-29,6517
57,2014-11-29,8565
50,2014-11-29,6272
49,2014-11-29,9602
1115,2014-11-29,9353
1086,2014-11-29,4715
85,2014-11-30,15386
71,2014-11-30,0
102,2014-11-30,0
105,2014-11-30,0
10,2014-11-30,0
57,2014-11-30,0
50,2014-11-30,0
49,2014-11-30,0
1115,2014-11-30,0
1086,2014-11-30,0
85,2014-12-01,9096
71,2014-12-01,12131
102,2014-12-01,10756
105,2014-12-01,7654
10,2014-12-01,7440
57,2014-12-01,16314
50,2014-12-01,7103
49,2014-12-01,11580
1086,2014-12-01,11209
1115,2014-12-01,9864
85,2014-12-02,7245
71,2014-12-02,10911
105,2014-12-02,5350
102,2014-12-02,9364
10,2014-12-02,7432
57,2014-12-02,14307
50,2014-12-02,6145
49,2014-12-02,9377
1115,2014-12-02,6983
1086,2014-12-02,9161
85,2014-12-03,9119
71,2014-12-03,11919
102,2014-12-03,9026
105,2014-12-03,5909
10,2014-12-03,6532
57,2014-12-03,12867
50,2014-12-03,4829
49,2014-12-03,9286
1115,2014-12-03,8837
1086,2014-12-03,7755
85,2014-12-04,8249
71,2014-12-04,13306
102,2014-12-04,8465
105,2014-12-04,6439
10,2014-12-04,6665
57,2014-12-04,12998
50,2014-12-04,4615
